file,age,gender,race,service_test
32208,1,1,0,TRUE
38267,4,0,1,FALSE
3842,2,0,1,FALSE
60854,7,1,0,TRUE
16523,2,1,6,TRUE
48036,6,0,5,TRUE
45886,3,1,3,TRUE
58382,5,1,0,TRUE
33557,4,0,0,FALSE
26507,4,1,3,FALSE
40236,7,1,4,TRUE
62232,1,1,6,FALSE
67454,0,0,4,TRUE
52438,7,1,2,TRUE
17763,5,0,2,TRUE
34221,2,0,5,TRUE
5992,0,0,0,TRUE
41707,5,1,4,FALSE
7492,2,0,6,TRUE
7135,7,1,1,TRUE
25843,5,1,2,TRUE
4832,6,0,2,FALSE
1628,4,1,2,FALSE
40607,3,1,4,TRUE
22115,6,1,3,FALSE
72128,3,1,4,TRUE
58351,1,0,6,TRUE
21340,2,1,5,FALSE
72273,1,1,6,FALSE
115,6,1,0,TRUE
53615,6,1,1,TRUE
61544,3,1,0,TRUE
28124,2,0,1,FALSE
25933,2,0,4,TRUE
42357,1,0,0,FALSE
54305,0,1,6,TRUE
3884,7,1,4,FALSE
86207,6,0,6,TRUE
42621,5,0,1,TRUE
57151,1,1,2,FALSE
71106,4,0,5,FALSE
17874,5,0,2,FALSE
39447,6,0,2,FALSE
45907,2,1,3,FALSE
81343,1,0,2,FALSE
2659,6,0,0,TRUE
37662,1,1,4,FALSE
60876,4,1,2,TRUE
28969,2,1,1,TRUE
55398,0,1,0,FALSE
23199,4,1,6,FALSE
60405,0,1,5,FALSE
60035,7,0,2,TRUE
14050,7,0,6,TRUE
18597,4,0,0,TRUE
8127,1,0,6,FALSE
2555,3,0,4,TRUE
70973,6,1,5,TRUE
77941,7,1,4,FALSE
49606,7,1,2,TRUE
61265,0,1,4,FALSE
353,6,1,1,TRUE
9447,6,1,3,FALSE
1512,2,1,1,TRUE
11242,2,1,5,TRUE
82729,7,1,6,TRUE
41823,1,0,2,FALSE
42384,7,0,5,FALSE
29700,5,1,5,FALSE
86581,5,0,6,FALSE
24312,0,1,3,FALSE
50152,7,1,1,FALSE
64708,0,0,1,FALSE
20279,2,0,3,FALSE
17955,7,1,0,TRUE
60342,0,0,6,FALSE
85198,1,0,4,TRUE
40780,7,0,3,FALSE
73117,3,0,2,TRUE
11364,2,0,1,FALSE
33087,0,0,5,FALSE
80291,7,0,4,TRUE
55649,1,0,2,TRUE
66211,0,1,1,FALSE
7450,1,0,3,TRUE
55115,3,1,3,TRUE
33722,7,0,4,TRUE
76352,0,1,1,FALSE
56272,6,1,2,TRUE
9373,0,1,1,FALSE
86120,4,0,4,TRUE
24736,4,1,4,FALSE
78440,6,1,1,TRUE
13350,4,1,0,TRUE
41399,6,1,5,FALSE
33835,0,1,4,FALSE
11597,6,1,2,FALSE
86507,2,1,0,FALSE
42361,2,1,5,FALSE
18604,5,0,1,FALSE
36309,7,1,1,FALSE
6545,6,1,4,FALSE
81790,6,1,1,TRUE
52827,5,0,0,TRUE
52248,6,0,5,FALSE
82651,3,0,6,TRUE
71227,7,1,5,FALSE
51943,7,0,6,FALSE
23522,6,0,3,FALSE
13394,3,0,5,FALSE
3539,1,0,0,FALSE
70597,0,1,1,FALSE
37759,7,0,2,FALSE
39789,3,0,3,TRUE
82463,4,1,2,TRUE
21479,6,0,2,FALSE
74165,0,0,3,FALSE
31424,0,1,4,FALSE
69101,1,0,6,FALSE
68,7,1,6,FALSE
7912,4,1,2,TRUE
28829,3,1,3,TRUE
83317,7,0,2,TRUE
31014,4,1,0,FALSE
56757,3,0,5,FALSE
78845,2,0,3,FALSE
22593,4,1,6,FALSE
10657,2,1,4,TRUE
4349,6,1,5,FALSE
14891,6,1,6,FALSE
71549,4,1,5,FALSE
28944,1,0,2,FALSE
15346,2,0,3,FALSE
25915,7,0,6,FALSE
79000,1,0,3,TRUE
85809,6,1,5,FALSE
67946,5,1,4,FALSE
82438,0,1,5,FALSE
32174,5,0,0,FALSE
14025,7,1,6,TRUE
38116,7,0,1,TRUE
41811,0,1,0,TRUE
13048,2,1,0,FALSE
14853,0,0,3,FALSE
11739,1,0,0,FALSE
37536,6,0,3,FALSE
82900,2,1,6,TRUE
20948,0,0,6,FALSE
75473,1,0,6,TRUE
83145,1,0,0,TRUE
59172,0,1,5,FALSE
77261,2,1,6,FALSE
38681,1,1,4,TRUE
48980,6,0,5,TRUE
67458,6,0,1,TRUE
82098,7,1,4,FALSE
83711,3,1,4,TRUE
14415,2,0,5,TRUE
65807,0,1,3,FALSE
12632,1,1,4,FALSE
6531,2,1,5,FALSE
48945,6,0,3,TRUE
49830,1,1,2,FALSE
62963,4,1,0,TRUE
57265,4,1,5,TRUE
22601,4,1,2,TRUE
8649,3,0,2,FALSE
2009,2,1,1,TRUE
47134,7,1,4,FALSE
25377,0,1,1,FALSE
73301,2,0,3,FALSE
45657,2,1,5,FALSE
23354,2,1,1,TRUE
85911,2,1,1,TRUE
36000,5,1,6,FALSE
77384,7,1,0,TRUE
41535,4,0,6,FALSE
74329,3,0,2,FALSE
48740,0,0,6,FALSE
9087,5,0,0,TRUE
16805,3,1,4,TRUE
86169,6,0,3,FALSE
27780,3,0,3,TRUE
6578,3,1,1,FALSE
76087,5,0,6,FALSE
78231,6,0,0,FALSE
43385,6,1,3,TRUE
81582,7,1,2,TRUE
58477,7,0,6,FALSE
11356,4,1,1,TRUE
13940,7,1,6,FALSE
47616,5,1,1,FALSE
71454,7,1,2,FALSE
35845,2,0,6,TRUE
30492,6,0,3,TRUE
56335,0,0,0,FALSE
50035,1,1,0,TRUE
25617,1,0,3,TRUE
40348,6,0,6,FALSE
35818,1,1,5,FALSE
75796,4,0,2,TRUE
30054,5,0,4,TRUE
27806,7,1,2,FALSE
26848,7,0,2,FALSE
72004,5,0,6,FALSE
6000,2,1,4,TRUE
57433,3,0,0,TRUE
27357,2,1,3,TRUE
39986,1,0,5,FALSE
43438,2,0,1,TRUE
12972,6,1,2,FALSE
76987,7,0,4,TRUE
47725,7,1,5,FALSE
23674,4,0,0,TRUE
6415,7,0,4,TRUE
32961,0,1,4,FALSE
48629,4,1,2,FALSE
437,0,1,2,FALSE
40890,4,0,2,TRUE
65556,7,1,1,FALSE
67383,5,1,4,FALSE
21688,7,1,5,FALSE
21434,0,1,6,FALSE
12189,2,0,2,TRUE
56600,5,1,2,FALSE
28758,6,1,1,FALSE
13023,4,1,0,TRUE
14786,4,1,5,FALSE
83867,2,1,0,FALSE
11524,2,1,3,TRUE
47382,5,0,4,TRUE
30985,4,1,3,FALSE
54342,5,1,0,FALSE
22144,3,0,2,TRUE
35788,0,0,5,TRUE
35500,5,0,5,TRUE
37168,6,1,0,FALSE
19751,1,1,0,FALSE
3675,4,1,4,TRUE
42736,3,0,0,FALSE
21393,5,0,2,TRUE
30229,4,0,5,TRUE
72965,7,1,5,FALSE
2868,7,1,2,TRUE
78678,4,0,0,FALSE
56825,1,1,1,TRUE
5947,6,0,4,TRUE
52476,2,0,4,TRUE
76062,7,1,3,TRUE
54293,0,0,2,FALSE
6634,7,1,6,FALSE
68269,3,0,5,TRUE
20989,3,0,0,TRUE
23965,4,1,5,TRUE
23958,3,1,1,FALSE
46685,5,0,3,FALSE
83435,2,1,1,TRUE
37765,5,0,1,TRUE
75578,7,0,6,FALSE
3470,7,1,3,FALSE
21588,3,0,0,TRUE
13119,6,1,0,TRUE
70454,0,1,4,TRUE
53845,7,0,3,TRUE
49611,1,0,1,TRUE
19511,2,1,5,TRUE
77016,0,0,5,FALSE
67085,2,0,3,TRUE
58781,2,1,6,TRUE
6288,2,1,0,FALSE
2831,6,0,2,FALSE
47148,3,0,5,FALSE
34777,1,1,2,FALSE
79916,2,0,5,FALSE
25886,2,1,4,TRUE
39933,4,1,3,TRUE
4376,4,1,2,FALSE
35658,7,0,3,FALSE
38909,3,1,1,FALSE
8401,5,0,6,TRUE
73334,5,1,4,TRUE
67890,3,0,0,FALSE
40299,3,0,0,TRUE
74862,7,0,0,FALSE
29704,0,0,3,FALSE
47156,1,1,4,TRUE
78954,5,0,5,FALSE
36589,7,0,1,FALSE
59154,1,1,1,FALSE
26486,1,1,2,FALSE
58506,0,0,3,FALSE
63605,2,1,6,FALSE
41942,3,0,5,FALSE
60585,0,1,3,FALSE
36231,7,0,5,TRUE
82571,6,1,3,FALSE
16163,7,0,0,FALSE
69820,3,1,0,TRUE
44602,6,1,5,TRUE
11526,2,1,3,FALSE
84985,1,1,2,FALSE
39913,5,1,3,FALSE
69976,4,0,3,FALSE
7569,1,0,4,TRUE
78496,3,0,4,TRUE
13642,2,0,3,FALSE
15736,5,1,4,TRUE
27762,7,1,3,TRUE
4874,4,1,3,TRUE
37010,1,1,6,FALSE
6098,5,1,4,TRUE
84869,5,1,1,FALSE
5429,5,1,2,FALSE
56214,3,0,4,TRUE
27409,5,1,2,FALSE
17912,4,0,2,TRUE
63023,3,1,5,TRUE
45008,4,0,5,TRUE
11706,0,1,3,TRUE
49944,1,1,4,TRUE
43184,5,0,1,TRUE
29066,5,0,2,TRUE
27287,0,1,6,FALSE
43166,7,1,2,FALSE
30144,4,0,4,TRUE
71130,1,0,1,FALSE
4043,6,0,2,FALSE
9785,7,1,4,FALSE
25235,5,0,0,TRUE
60978,0,0,0,TRUE
65933,7,0,1,TRUE
37208,7,0,4,TRUE
8344,5,1,3,TRUE
73241,3,0,2,TRUE
66714,1,1,6,TRUE
21540,6,1,4,FALSE
12596,7,1,4,FALSE
13499,3,1,0,FALSE
43699,2,1,3,FALSE
78770,4,0,4,TRUE
56464,7,1,1,TRUE
43836,3,1,0,TRUE
60432,7,1,0,TRUE
5437,5,0,4,TRUE
79035,4,1,5,FALSE
14091,3,1,3,TRUE
4738,1,0,4,TRUE
67102,0,1,3,TRUE
23000,1,1,3,TRUE
41473,7,0,1,FALSE
54737,6,0,3,FALSE
23379,5,1,1,FALSE
44239,7,1,6,FALSE
27388,7,0,6,FALSE
25820,3,0,5,FALSE
40052,0,1,0,FALSE
79315,4,1,5,TRUE
10319,4,0,5,TRUE
73042,6,1,1,FALSE
23715,1,1,0,TRUE
45532,2,0,5,FALSE
3001,7,1,1,FALSE
34185,1,1,3,FALSE
59761,2,1,0,FALSE
19471,5,0,0,TRUE
46966,4,0,1,TRUE
8215,4,1,1,FALSE
69747,2,0,3,TRUE
31435,3,0,1,TRUE
17654,4,0,6,TRUE
41298,3,0,1,FALSE
1958,5,0,5,TRUE
5357,4,1,0,TRUE
66307,0,1,1,FALSE
62624,7,0,2,FALSE
52436,3,1,3,FALSE
4993,2,0,4,TRUE
54948,7,1,6,FALSE
18062,0,1,3,FALSE
5916,2,0,2,FALSE
42666,7,1,0,TRUE
19341,7,0,6,TRUE
45655,4,0,0,TRUE
82816,1,1,6,FALSE
4889,7,0,4,TRUE
5650,3,0,6,FALSE
50510,4,0,6,FALSE
85084,7,1,0,TRUE
3991,1,1,0,FALSE
79609,3,0,0,TRUE
53982,1,0,3,FALSE
73785,3,1,1,TRUE
21598,7,0,2,TRUE
31734,5,1,1,FALSE
14579,6,1,5,TRUE
17461,7,1,5,FALSE
3554,7,1,1,FALSE
5655,5,1,0,FALSE
18851,6,1,1,TRUE
39287,4,1,0,TRUE
16124,7,0,3,TRUE
71348,7,1,2,FALSE
10725,7,1,0,FALSE
50165,1,1,0,FALSE
80657,2,1,6,TRUE
20064,0,1,5,FALSE
14915,3,0,2,FALSE
19690,7,0,0,FALSE
80304,4,0,6,FALSE
44909,4,0,1,TRUE
82228,6,1,6,FALSE
25947,2,1,4,TRUE
43484,6,1,2,FALSE
80399,6,0,5,TRUE
17617,6,0,3,FALSE
37816,0,0,1,FALSE
48248,0,1,0,FALSE
28286,0,0,0,FALSE
2603,4,1,6,FALSE
64613,1,1,0,FALSE
85362,4,1,3,FALSE
65218,1,0,4,TRUE
2445,5,1,3,FALSE
30380,0,0,5,TRUE
60081,6,0,0,TRUE
54109,5,0,3,TRUE
42373,5,0,3,FALSE
3900,6,0,6,TRUE
20942,7,0,0,FALSE
86527,3,1,4,FALSE
36542,2,1,5,FALSE
9922,4,1,2,FALSE
64759,7,0,4,TRUE
26344,0,1,4,TRUE
81218,0,1,6,FALSE
56852,7,1,4,TRUE
40354,6,1,0,TRUE
27884,2,1,4,TRUE
17701,3,0,5,TRUE
19412,6,0,4,TRUE
69319,1,0,3,FALSE
8685,1,0,5,FALSE
59187,5,0,2,FALSE
19344,6,0,0,FALSE
26726,3,1,5,TRUE
24365,7,0,5,FALSE
81069,7,0,0,FALSE
6171,1,1,2,TRUE
3016,2,0,3,FALSE
8518,4,1,4,TRUE
21329,7,1,6,FALSE
84897,6,0,3,TRUE
37039,3,1,5,TRUE
67851,1,1,4,TRUE
76733,3,1,3,TRUE
48922,5,0,1,TRUE
49267,4,0,5,FALSE
11755,7,0,2,TRUE
36467,6,1,0,TRUE
68274,0,1,5,TRUE
58887,6,0,0,FALSE
29614,2,1,5,TRUE
31500,4,1,5,TRUE
33997,7,1,5,FALSE
32191,4,1,3,FALSE
8463,1,0,1,FALSE
76647,4,1,0,TRUE
2923,0,0,3,TRUE
64914,6,0,4,TRUE
55647,5,0,3,TRUE
41676,3,0,1,TRUE
62678,2,0,6,TRUE
75740,3,1,3,TRUE
59217,4,1,0,TRUE
45865,3,0,6,FALSE
25665,0,0,1,FALSE
71258,6,0,2,FALSE
1504,5,1,6,FALSE
15138,5,1,1,TRUE
83997,5,1,3,FALSE
72205,0,0,6,FALSE
73342,1,1,3,FALSE
49549,0,0,0,TRUE
54089,7,1,2,FALSE
52259,5,0,3,TRUE
48091,7,1,3,TRUE
48333,6,1,1,TRUE
2112,0,1,1,FALSE
79076,7,1,6,FALSE
22977,6,1,0,FALSE
29061,6,1,5,FALSE
3042,3,1,0,TRUE
49131,0,0,1,TRUE
148,6,1,5,FALSE
73904,5,1,1,FALSE
21417,2,0,6,TRUE
16990,5,1,3,FALSE
50941,6,1,6,FALSE
82843,7,1,2,TRUE
55590,0,1,0,TRUE
67810,5,1,1,TRUE
71388,7,1,4,TRUE
45024,2,1,0,FALSE
19821,6,1,0,FALSE
39521,4,1,6,FALSE
3702,6,0,3,TRUE
2829,0,1,1,FALSE
71054,4,0,3,FALSE
61953,2,1,4,TRUE
63027,1,0,3,FALSE
12848,4,1,0,TRUE
85108,6,0,6,TRUE
14707,0,0,6,FALSE
15262,6,0,0,FALSE
49987,5,0,5,TRUE
75614,4,0,1,TRUE
74614,6,0,6,FALSE
79937,2,0,2,TRUE
75429,2,1,3,TRUE
44496,3,0,1,FALSE
67493,5,0,6,FALSE
53548,2,1,2,TRUE
59047,7,1,3,FALSE
78551,5,0,6,FALSE
16259,4,0,2,FALSE
29880,6,0,0,FALSE
55490,4,1,4,TRUE
45288,4,0,5,TRUE
25951,3,0,4,TRUE
51061,7,0,1,TRUE
58739,2,1,1,TRUE
21048,3,1,3,TRUE
51933,2,0,0,TRUE
2675,2,0,0,TRUE
9011,6,1,3,FALSE
34340,7,0,3,FALSE
73884,0,1,4,TRUE
83877,0,1,1,FALSE
2306,5,1,2,FALSE
74251,5,1,3,FALSE
47024,6,1,6,FALSE
25780,3,0,0,TRUE
33447,4,0,1,FALSE
63650,3,0,6,FALSE
56159,6,0,3,FALSE
69264,0,1,5,FALSE
21475,5,0,5,FALSE
21521,0,0,3,TRUE
21785,5,1,3,FALSE
78709,7,0,3,FALSE
8730,2,0,5,FALSE
16173,5,0,5,TRUE
33333,2,0,5,FALSE
52379,7,1,4,FALSE
8242,6,0,2,FALSE
3199,0,0,0,TRUE
77537,1,0,6,FALSE
47972,6,1,2,FALSE
49112,5,1,5,FALSE
25115,3,1,2,FALSE
42570,7,0,1,TRUE
63047,2,1,4,TRUE
58323,0,1,1,FALSE
18566,1,1,3,TRUE
54954,7,1,0,TRUE
70869,3,1,4,FALSE
49928,7,1,2,FALSE
37299,1,0,6,FALSE
24421,2,1,0,TRUE
40227,1,0,0,FALSE
25167,0,1,4,FALSE
61220,5,0,6,FALSE
73050,7,1,5,FALSE
41911,3,0,1,TRUE
74721,4,1,6,FALSE
78269,6,0,2,FALSE
24473,0,1,5,FALSE
64444,4,1,0,FALSE
24413,1,0,4,TRUE
57880,1,1,5,TRUE
54308,1,1,1,FALSE
12751,1,1,2,TRUE
62412,0,1,2,FALSE
64055,3,1,0,TRUE
16022,3,1,2,TRUE
50,6,0,0,FALSE
23844,3,1,3,TRUE
18900,7,1,2,FALSE
60898,4,1,6,FALSE
46632,3,0,6,FALSE
9998,5,1,5,FALSE
26574,4,1,2,FALSE
31721,6,1,0,TRUE
17918,6,0,3,TRUE
16423,5,1,4,FALSE
49788,4,1,0,FALSE
5942,1,1,4,FALSE
59432,1,0,6,FALSE
3672,2,0,2,FALSE
51530,7,1,1,FALSE
64686,1,0,2,TRUE
82498,5,1,2,TRUE
60987,6,1,2,FALSE
28367,4,0,1,TRUE
30604,1,0,5,TRUE
2765,1,1,5,TRUE
27485,6,1,0,FALSE
31622,2,1,3,TRUE
84708,1,1,3,TRUE
11801,3,1,6,FALSE
8442,5,0,0,FALSE
5896,2,1,5,FALSE
28477,4,0,5,FALSE
68753,0,1,2,TRUE
74783,0,1,6,FALSE
54642,7,1,2,FALSE
60458,2,1,3,TRUE
19538,6,0,1,FALSE
75564,3,0,1,TRUE
29803,3,1,5,FALSE
74957,0,1,3,FALSE
72179,7,1,0,TRUE
57689,3,1,0,FALSE
63331,5,0,3,FALSE
78989,6,1,0,FALSE
5568,6,1,6,FALSE
49375,0,1,4,FALSE
16865,6,0,6,FALSE
20292,4,0,0,TRUE
27957,1,1,1,FALSE
43469,1,1,3,TRUE
36189,2,1,4,FALSE
3065,4,0,3,FALSE
84565,4,1,3,TRUE
53980,0,1,1,FALSE
54517,4,0,3,FALSE
12332,3,1,2,TRUE
66560,4,0,6,FALSE
72119,0,0,2,TRUE
43368,3,1,0,TRUE
6803,1,0,2,FALSE
70466,7,0,1,TRUE
82878,6,0,6,TRUE
48364,1,1,4,FALSE
74085,2,1,3,FALSE
60880,2,0,3,FALSE
57607,3,1,3,TRUE
56923,0,1,5,FALSE
757,0,0,2,FALSE
52697,0,0,3,FALSE
3739,6,1,0,TRUE
27015,2,0,0,FALSE
42551,3,0,6,FALSE
50803,5,0,1,TRUE
24621,1,0,4,TRUE
66230,2,1,6,TRUE
11334,1,0,4,TRUE
16012,6,1,4,FALSE
27538,7,0,2,FALSE
76348,2,0,4,TRUE
41933,3,0,3,FALSE
14132,4,1,2,FALSE
52716,0,0,6,TRUE
15057,5,0,3,FALSE
53929,0,0,5,FALSE
17655,1,0,0,TRUE
11468,6,0,2,TRUE
9874,4,1,5,FALSE
74641,7,1,2,FALSE
22931,5,0,3,FALSE
78360,4,0,5,FALSE
81353,1,0,0,FALSE
39770,0,1,5,FALSE
51282,4,1,3,FALSE
54091,5,1,1,TRUE
20205,3,1,1,TRUE
10419,7,1,2,TRUE
29363,5,1,0,FALSE
4066,3,0,6,TRUE
65101,5,0,3,TRUE
7452,5,1,4,FALSE
53699,1,1,3,TRUE
4128,3,1,2,TRUE
6495,5,0,5,TRUE
73491,3,1,4,TRUE
45830,6,1,5,TRUE
52803,6,1,5,FALSE
1811,2,1,4,TRUE
11672,4,1,1,TRUE
29858,7,1,1,TRUE
33091,2,1,6,TRUE
20200,4,1,0,FALSE
33308,2,1,4,TRUE
60018,3,1,3,TRUE
55957,7,1,2,TRUE
12401,7,1,2,FALSE
78626,0,0,5,FALSE
25798,6,0,0,FALSE
22163,2,0,1,FALSE
61833,2,1,5,TRUE
7439,7,0,1,FALSE
71637,4,0,5,TRUE
16331,4,0,3,FALSE
61653,7,0,2,FALSE
24992,4,1,5,TRUE
56060,1,1,4,TRUE
79877,1,1,4,TRUE
2043,3,1,5,TRUE
16908,7,1,6,TRUE
68819,6,0,5,TRUE
36336,1,1,0,FALSE
36179,4,0,3,TRUE
44647,4,1,3,FALSE
82415,6,0,5,FALSE
4466,2,1,3,FALSE
85812,5,0,6,FALSE
19463,6,0,0,FALSE
31109,0,0,2,FALSE
23684,3,0,3,TRUE
19120,1,0,5,TRUE
11332,5,1,6,FALSE
3352,7,0,3,TRUE
69218,3,0,6,FALSE
78560,1,1,6,FALSE
13297,2,1,0,FALSE
31440,4,0,0,FALSE
63293,4,0,2,TRUE
3676,4,0,5,TRUE
40606,5,0,6,FALSE
25376,3,0,6,FALSE
6443,2,1,4,TRUE
10925,6,1,5,FALSE
32497,4,1,0,TRUE
57670,1,1,6,FALSE
76829,7,0,1,FALSE
65761,0,1,4,FALSE
3105,4,0,3,FALSE
60501,0,1,3,TRUE
36671,5,0,1,TRUE
22166,5,0,6,FALSE
8173,1,1,0,FALSE
35401,5,1,1,TRUE
85504,0,1,5,FALSE
71360,2,1,3,TRUE
16059,5,0,5,TRUE
36802,5,0,5,TRUE
53543,4,0,3,FALSE
79533,2,1,2,FALSE
14880,3,0,0,FALSE
55670,0,0,2,FALSE
5671,5,1,2,FALSE
17564,5,0,3,FALSE
62079,6,0,3,FALSE
62494,7,1,5,FALSE
67592,1,0,4,TRUE
3418,5,0,1,TRUE
42845,5,1,2,TRUE
27452,4,1,3,FALSE
45108,6,1,3,FALSE
55758,1,0,4,TRUE
74328,5,1,0,FALSE
68333,4,0,0,FALSE
50896,6,1,4,FALSE
25701,0,1,4,FALSE
24808,7,0,1,FALSE
34196,3,1,6,TRUE
82353,1,1,0,FALSE
23879,1,1,4,FALSE
1303,0,0,2,FALSE
78419,4,1,0,FALSE
2870,6,0,4,TRUE
36242,1,1,2,FALSE
56636,3,0,0,FALSE
60820,7,1,3,FALSE
65250,4,1,5,TRUE
77996,5,1,4,FALSE
61413,5,1,0,TRUE
60107,3,0,3,TRUE
86336,4,1,5,FALSE
74484,3,1,6,FALSE
59325,3,0,5,FALSE
29281,5,1,6,FALSE
55961,5,0,2,FALSE
6974,5,0,1,TRUE
22653,4,1,3,TRUE
12952,5,0,0,FALSE
62534,3,1,3,FALSE
19509,3,0,5,FALSE
80751,2,0,3,TRUE
38057,2,0,6,TRUE
36003,4,0,0,TRUE
42573,0,0,5,FALSE
46469,6,0,3,FALSE
52167,0,1,0,TRUE
31940,2,1,4,TRUE
55222,3,0,4,TRUE
75893,2,0,1,FALSE
3492,3,0,0,TRUE
45283,1,1,3,TRUE
51381,6,1,6,FALSE
38975,3,1,4,TRUE
1897,0,1,0,FALSE
49004,4,0,5,TRUE
18260,3,1,6,FALSE
82503,1,0,2,FALSE
56543,4,0,4,TRUE
7071,2,1,0,TRUE
7676,5,0,3,FALSE
72891,2,0,3,TRUE
35105,0,1,2,FALSE
62175,7,0,6,FALSE
13935,5,0,4,TRUE
82625,2,0,5,FALSE
55950,4,0,3,FALSE
31002,5,0,4,TRUE
46863,5,1,5,TRUE
49078,5,1,6,FALSE
35460,2,0,2,FALSE
47097,1,1,5,FALSE
76997,0,1,5,FALSE
86143,2,1,5,TRUE
76871,3,1,6,TRUE
70361,0,0,5,FALSE
84435,7,1,6,TRUE
74977,7,1,3,FALSE
5891,6,0,4,TRUE
51648,5,1,2,FALSE
53788,2,0,4,TRUE
35495,2,0,2,FALSE
61327,2,1,1,FALSE
83188,4,0,2,FALSE
24800,6,1,5,FALSE
5186,7,0,3,FALSE
81744,0,1,2,FALSE
58508,1,0,2,TRUE
83726,6,1,4,FALSE
55034,3,0,3,FALSE
50863,0,0,5,FALSE
50855,1,1,4,TRUE
75904,6,0,2,FALSE
10235,5,1,3,FALSE
24240,6,0,5,FALSE
69926,2,0,3,FALSE
18593,0,0,2,FALSE
68844,2,1,3,FALSE
72778,5,0,5,TRUE
53052,7,0,1,FALSE
4169,6,0,6,FALSE
43935,3,1,1,TRUE
84227,5,1,0,TRUE
33033,7,0,0,FALSE
15887,7,1,1,TRUE
2392,4,0,0,FALSE
11543,7,1,5,TRUE
65443,0,1,3,FALSE
23080,7,0,4,TRUE
14499,1,1,6,TRUE
82576,6,1,6,FALSE
56233,4,1,0,TRUE
35089,2,1,4,TRUE
11416,1,1,5,FALSE
49292,0,0,0,FALSE
20041,5,0,0,TRUE
13691,4,1,6,FALSE
42156,7,1,6,FALSE
52399,0,0,1,FALSE
72679,7,0,5,FALSE
49729,0,1,5,FALSE
52189,3,1,0,TRUE
85214,5,0,5,TRUE
22500,0,0,2,FALSE
81339,6,1,2,FALSE
76365,7,1,3,FALSE
27708,6,0,6,TRUE
38413,6,1,0,TRUE
20802,7,0,3,FALSE
4930,0,0,2,FALSE
12826,1,0,6,FALSE
40996,0,0,2,TRUE
783,6,1,0,TRUE
29699,1,0,3,FALSE
63809,0,1,2,FALSE
64156,2,0,5,FALSE
50801,0,1,5,FALSE
27145,5,0,0,FALSE
2341,3,0,2,TRUE
78579,1,1,3,FALSE
70104,5,1,5,FALSE
52879,1,1,1,TRUE
62312,1,1,0,FALSE
29022,2,1,4,TRUE
71612,7,0,0,TRUE
9211,1,1,4,TRUE
31343,3,1,4,TRUE
9306,5,0,3,FALSE
38284,4,0,4,TRUE
77162,3,1,5,TRUE
41259,2,0,6,FALSE
41208,7,1,5,TRUE
32899,0,1,0,FALSE
15763,7,0,2,FALSE
13504,2,1,6,FALSE
83286,1,1,5,TRUE
83427,7,0,4,TRUE
17272,7,1,4,FALSE
16371,0,0,5,FALSE
46277,7,0,0,FALSE
51560,0,1,6,FALSE
38622,5,1,0,FALSE
58105,2,1,0,TRUE
63085,4,1,6,TRUE
43072,3,1,4,TRUE
60597,1,1,2,TRUE
45551,0,0,0,FALSE
69531,0,1,3,TRUE
13278,7,0,0,FALSE
75637,7,0,2,TRUE
67059,6,0,0,FALSE
38439,2,0,6,FALSE
39875,0,0,5,TRUE
81838,2,1,1,FALSE
15997,0,0,3,FALSE
33853,1,0,1,FALSE
52733,1,1,0,FALSE
54708,7,1,2,FALSE
38237,1,0,6,TRUE
46199,4,0,1,FALSE
64005,3,1,1,TRUE
39779,6,0,1,TRUE
36451,6,1,2,TRUE
36561,1,0,4,TRUE
83746,0,1,2,FALSE
7976,0,0,0,FALSE
83797,4,0,3,FALSE
30424,7,0,5,FALSE
40732,3,0,6,FALSE
83827,3,0,1,FALSE
38327,1,1,3,TRUE
2352,6,1,1,TRUE
66634,4,1,6,TRUE
43163,6,1,3,FALSE
40831,2,1,3,FALSE
57392,5,0,2,TRUE
31279,5,0,5,TRUE
80839,2,0,2,TRUE
17227,4,0,3,TRUE
28235,6,0,1,TRUE
17170,0,1,2,TRUE
19608,4,1,4,FALSE
67336,1,0,5,TRUE
59536,3,0,4,TRUE
86078,1,0,1,FALSE
9814,1,1,1,FALSE
72069,5,0,0,FALSE
81224,4,1,6,TRUE
19442,5,0,5,FALSE
16607,4,0,2,TRUE
7831,2,0,4,TRUE
38745,6,1,4,FALSE
58611,1,0,1,TRUE
11431,1,0,2,FALSE
85399,7,1,2,TRUE
72192,7,1,1,FALSE
21299,5,0,5,TRUE
53441,4,1,3,TRUE
16206,4,0,5,TRUE
60914,1,0,1,TRUE
67489,6,1,0,FALSE
59550,3,1,4,TRUE
86053,6,0,0,FALSE
83174,6,0,1,TRUE
47693,3,1,6,FALSE
16971,3,1,6,TRUE
65019,1,0,5,TRUE
85027,6,1,4,TRUE
63722,7,0,4,TRUE
58494,7,0,4,TRUE
11375,4,0,4,TRUE
73174,4,0,6,FALSE
19278,6,0,4,TRUE
47482,0,1,4,TRUE
86596,3,0,5,FALSE
60219,4,1,6,FALSE
2780,7,1,4,FALSE
52210,5,0,0,TRUE
23856,2,1,4,TRUE
68395,2,1,6,TRUE
30191,3,0,4,TRUE
86341,2,0,1,TRUE
68314,2,1,6,TRUE
76988,3,0,4,TRUE
85709,6,1,0,FALSE
45714,5,1,4,FALSE
15101,2,1,0,TRUE
60493,3,0,0,FALSE
13003,6,0,2,FALSE
47232,6,1,6,FALSE
25920,2,0,2,TRUE
34377,6,1,3,TRUE
